"file","message","status","public_score"
"submission.csv","__root__workspace__PlantCLEF2026__src_experiments__i002_bioclip25_cap_image__outputs__head_only_infer_grid_max__max_probT0.02__submission.csv__20260503T215812Z","SubmissionStatus.COMPLETE","0.35280"
"submission.csv","__root__workspace__PlantCLEF2026__src_experiments__i002_bioclip25_cap_image__outputs__head_only_infer_grid_max__max_probT0.03__submission.csv__20260503T215837Z","SubmissionStatus.COMPLETE","0.35069"
"submission.csv","__root__workspace__PlantCLEF2026__src_experiments__i002_bioclip25_cap_image__outputs__head_only_infer_grid_max__max_probT0.05__submission.csv__20260503T215921Z","SubmissionStatus.COMPLETE","0.35280"
"submission.csv","__root__workspace__PlantCLEF2026__src_experiments__i002_bioclip25_cap_image__outputs__head_only_infer_grid_max__max_relT0.2__submission.csv__20260503T215945Z","SubmissionStatus.COMPLETE","0.33050"
"submission.csv","__root__workspace__PlantCLEF2026__src_experiments__i002_bioclip25_cap_image__outputs__head_only_infer_grid_max__max_relT0.3__submission.csv__20260503T220030Z","SubmissionStatus.COMPLETE","0.33050"
"submission.csv","__root__workspace__PlantCLEF2026__src_experiments__i002_bioclip25_cap_image__outputs__head_only_infer_grid_max__max_relT0.15__submission.csv__20260503T220115Z","SubmissionStatus.COMPLETE","0.32668"
"submission.csv","__root__workspace__PlantCLEF2026__src_experiments__i002_bioclip25_cap_image__outputs__head_only_infer_grid_max__max_relT0.25__submission.csv__20260503T220159Z","SubmissionStatus.COMPLETE","0.33050"
"submission.csv","__root__workspace__PlantCLEF2026__src_experiments__i002_bioclip25_cap_image__outputs__head_only_infer_grid_max__max_top1__submission.csv__20260503T220224Z","SubmissionStatus.COMPLETE","0.32776"
"submission.csv","__root__workspace__PlantCLEF2026__src_experiments__i002_bioclip25_cap_image__outputs__head_only_infer_grid_max__max_top2__submission.csv__20260503T220308Z","SubmissionStatus.COMPLETE","0.32776"
"submission.csv","__root__workspace__PlantCLEF2026__src_experiments__i002_bioclip25_cap_image__outputs__head_only_infer_grid_max__max_top3__submission.csv__20260503T220332Z","SubmissionStatus.COMPLETE","0.34603"
"submission.csv","__root__workspace__PlantCLEF2026__src_experiments__i002_bioclip25_cap_image__outputs__head_only_infer_grid_max__max_top4__submission.csv__20260503T220357Z","SubmissionStatus.COMPLETE","0.36325"
"submission.csv","__root__workspace__PlantCLEF2026__src_experiments__i002_bioclip25_cap_image__outputs__head_only_infer_grid_max__max_top5__submission.csv__20260503T220421Z","SubmissionStatus.COMPLETE","0.33698"
